release_group_name,release_count,first_release_date_year,artist_position,mbid,primary_type_name,secondary_type_name,dz_artist_id,dz_name,sc_artist_id
Lighter (Galantis & Misha K VIP mix),2,2024,1,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Antisocial (Ghali remix),1,2019,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,Remix,384236,Ed Sheeran,860349
Adieu,1,2019,1,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,Single,,4803754,Dadju,4884911
Pelican,2,2015,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Rap God,2,2013,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
"How to Be an MC, Volume 13 (Eminem Instrumentals)",1,NA,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Other,DJ-mix,13,Eminem,57633
Gospel,2,2022,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,Soundtrack,13,Eminem,57633
La Madrague,1,2018,0,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,Single,,1042268,Angèle,4807932
Unreleased Collection,1,2012,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Album,Compilation,75491,Lady Gaga,522177
OMERTA,2,2023,0,74def643-c770-470d-a0b5-21c0fa60069e,Album,,4448630,Maes,5278902
Think of Me (Korolova Remix),1,2025,1,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Living Out Loud,1,2017,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
Timeless (remix),8,2025,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,Remix,4050205,The Weeknd,856411
Speed of Sound,1,2005,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Live,892,Coldplay,555560
NQNTMQMQMB,2,2012,0,062ab94e-b7a5-47a9-b3f4-cc1750c3f859,Album,Mixtape/Street,5175734,Vald,950572
F*** Me I’m Famous! Ibiza Mix 2010,2,2010,1,302bd7b9-d012-4360-897a-93b00c855680,Album,Compilation,542,David Guetta,572836
Unreleased and Rare,2,2010,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,DJ-mix,13,Eminem,57633
Crazy What Love Can Do (David Guetta & James Hype remix),2,2022,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
"You Need Me, I Don't Need You",9,2011,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
"2002-06-28: Glastonbury, UK",1,NA,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Miracles,1,2014,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Soundtrack,892,Coldplay,555560
The Freestyle Manual,1,2006,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Mixtape/Street,13,Eminem,57633
Fin,1,2022,1,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
Grand Paris,1,2017,6,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,Single,,5542343,Ninho,4847604
Music of the Spheres,11,2021,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,,892,Coldplay,555560
Hymn for the Weekend (Seeb remix),1,2016,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Remix,892,Coldplay,555560
Lust for Life,3,2017,1,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
The Alphabeat,1,2012,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Live in Buenos Aires,6,2018,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Bitch Better Have My Money (Michael Woods remix),1,2015,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,Remix,564,Rihanna,520084
B-Sides,1,NA,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Compilation,892,Coldplay,555560
Singles Collection,1,2017,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Album,Compilation,75491,Lady Gaga,522177
Forever Young (Faul & Wad Remix),2,2025,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
I See Fire,1,2013,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,Soundtrack,384236,Ed Sheeran,860349
Only One Road,4,1995,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Bass Line E.P.,1,2011,0,302bd7b9-d012-4360-897a-93b00c855680,EP,,542,David Guetta,572836
DEMAIN,1,2022,0,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
TERMINAL 7,2,2025,0,a4ab6bb1-2b7e-4d5f-bad6-dcd6b6daa5d6,Album,,9930130,Djadja & Dinaz,3864820
Serendipity Clocks,1,2015,1,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Remix,892,Coldplay,555560
Mercury – Acts 1 & 2,10,2022,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Album,Compilation,416239,Imagine Dragons,1188385
Hiver à Paris,1,2022,0,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979,Album,,292949,Dinos,1136202
Ce soir,1,2024,1,dae7d996-38fe-4578-bf75-1e2510f522bb,Single,,8873540,Gazo,5496198
Stefani Germanotta - NYU Talent Show,1,2005,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Other,Live,75491,Lady Gaga,522177
Bad Habits,8,2021,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
Claro que sì,1,2022,1,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,Single,,4803754,Dadju,4884911
The Cure,1,2017,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,,75491,Lady Gaga,522177
"2012-06-30: BBC Radio 1 Essential Mix: BBC Radio 1 Hackney Weekend, Marshes, UK",1,2012,1,302bd7b9-d012-4360-897a-93b00c855680,Broadcast,DJ-mix,542,David Guetta,572836
The Very Best Of Céline Dion,1,2019,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,Compilation,198,Céline Dion,60087
Visiting Hours,1,2021,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
The Best Of Céline Dion & David Foster,1,2012,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,Compilation,198,Céline Dion,60087
Lust for Life (BloodPop® remix),3,2017,1,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,Remix,4050205,The Weeknd,856411
De puisqu'il faut vivre à la colombe...,1,2010,0,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Album,Mixtape/Street,13011,Soprano,627188
T'avais raison,1,2026,0,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
SPLIT,1,2020,0,d6f204c1-ea79-4ad0-bac3-862faad14130,Album,,7365500,Josman,4816066
Allez le sang,1,2016,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
Shady/Stronger,1,2018,2,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,Remix,13,Eminem,57633
We Found Love,3,2011,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
Lovers in Japan,3,2008,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
Le temps fera les choses (Alternative version),2,2023,0,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,Single,,1042268,Angèle,4807932
Drill FR 4,1,2020,0,dae7d996-38fe-4578-bf75-1e2510f522bb,Single,,8873540,Gazo,5496198
Dingue,1,2021,0,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Single,,13011,Soprano,627188
My Favorite 20,1,2014,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Favéla (#STATION 3),1,2025,1,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,Single,,455796,Leto,5468234
Dusk Till Dawn (The Remixes),1,2017,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
Us Against the World (live in Leipzig),1,2018,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Live,892,Coldplay,555560
The Orange Room EP,1,2005,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,EP,,384236,Ed Sheeran,860349
Abracadabra (live at the 2026 Grammys),1,2026,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,Live,75491,Lady Gaga,522177
Ain’t a Party,2,2013,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Lady Croissant,3,2007,0,2f548675-008d-4332-876c-108b0c7ab9c5,Album,Live,3469,Sia,567274
SUGAR (remix),1,2020,1,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Remix,8706544,Dua Lipa,5250517
Together (F9 remix),1,2020,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
Celine,1,NA,0,847e8a0c-cc20-4213-9e16-975515c2a926,EP,Compilation,198,Céline Dion,60087
Shots EP,3,2015,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,EP,,416239,Imagine Dragons,1188385
LeftRightLeftRightLeft,5,2009,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Beautiful People (D.O.D remix),1,2025,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
Trop beau,1,2019,0,5386511f-b7bd-4058-9b5e-2c5dc426e1c9,Single,,5111084,Lomepal,1180989
40%,1,2019,0,cf580d82-3f3e-4b86-8874-7e0fbe794f01,Single,,8909272,Aya Nakamura,4843823
Celle qu'il te faut,1,2024,0,f4703541-0e73-411f-a5ff-dc8a0cb972ac,Single,,10725097,Yanns,5795763
Sweetest Pie,7,2022,1,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,,8706544,Dua Lipa,5250517
Snowman,1,2017,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
Bitch Please II,1,2000,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
American Oxygen,2,2015,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
Millionnaire,1,2015,0,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Single,,13011,Soprano,627188
Live from Mexico,6,2026,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Album,Live,8706544,Dua Lipa,5250517
Kiname,1,2016,1,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
Céline Dion - Najwieksze Przeboje,1,2002,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,Compilation,198,Céline Dion,60087
Freestyles,1,2012,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
A Spell a Rebel Yell,2,2008,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
Idole,1,2019,1,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979,Single,,292949,Dinos,1136202
The Album Collection,1,2005,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Sport,1,2026,0,062ab94e-b7a5-47a9-b3f4-cc1750c3f859,Single,,5175734,Vald,950572
Kamikaze,12,2018,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,,13,Eminem,57633
Boucan,1,2016,0,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
Satisfied,1,2016,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Soundtrack,3469,Sia,567274
Reste En Chien,1,2007,1,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
Let Somebody Go (Kygo remix),2,2022,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Remix,892,Coldplay,555560
I Forgive You (The Remixes),1,2024,0,2f548675-008d-4332-876c-108b0c7ab9c5,EP,Remix,3469,Sia,567274
Everyday Life,2,2019,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
I’m Alive,7,2002,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Ipséité,2,2017,0,71ff695e-896a-4043-aea4-93eadde08d09,Album,,9197980,Damso,4289606
Cannelloni,1,2024,0,070a4a70-705b-41ba-a30a-cac559c781f8,Single,,162665,SCH,5263675
This Is What You Came For,1,2016,1,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
It’s Ours,1,2022,1,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Love Break,1,2018,1,6a2244c9-3122-454e-b83d-b23e2968884e,Single,,171998,Hamza,841407
Je fais ma vie,1,2016,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
Vocation,1,2023,1,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Towards the Sun,1,2015,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,Soundtrack,564,Rihanna,520084
Attention,1,2019,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
Satisfaction (Hardwell & Maddix Extended Remix),1,2023,1,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
A New Day,2,2025,1,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Autoroute du Soleil,1,2025,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
Killshot,1,2018,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Before the Balloons,2,2011,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Album,Mixtape/Street,4050205,The Weeknd,856411
Recovery,15,2010,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,,13,Eminem,57633
Falling Into You,20,1996,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,,198,Céline Dion,60087
The Marshall Mathers LP (Slowed & Chopped),1,2000,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Remix,13,Eminem,57633
Bottom of the Bottle,1,2013,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Mixtape/Street,13,Eminem,57633
La pluie,1,2018,1,ab2528d9-719f-4261-8098-21849222a0f2,Single,,310260,Stromae,828329
Twisted Logic in Copenhagen,1,2005,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Last One Standing,2,2021,3,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Bang My Head,2,2015,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
Temps Mort x O'CHPPD'N'$CRWD,1,2013,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Album,Remix,390,Booba,522394
Heartless / Blinding Lights,1,2020,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
Paradis,1,2010,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
Unstoppable (Perfect Isn't Pretty Mix - Ariel Rechtshaid Version),1,2016,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
The Drop,1,2022,1,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Ghetto,1,2016,0,6a2244c9-3122-454e-b83d-b23e2968884e,Single,,171998,Hamza,841407
If You Really Love Me (How Will I Know),3,2021,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
POMPEII,1,2020,1,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
Levitating,16,2020,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,,8706544,Dua Lipa,5250517
Papaoutai (Amaury Lacroix Remix),1,2020,0,ab2528d9-719f-4261-8098-21849222a0f2,Single,Remix,310260,Stromae,828329
Venga Mi,1,2022,0,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Single,,13011,Soprano,627188
Crack a Bottle,3,2009,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
EXHALE,2,2020,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
The Future Is Now - The Truth,2,2024,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
The Definitive Collection: Disc 1,1,NA,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Mixtape/Street,13,Eminem,57633
Gone Gone Gone (unplugged),1,2026,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Chanson pour ma vieille,1,2020,0,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,Single,,4889156,Clara Luciani,4290170
iTunes Live from Sydney,1,2009,0,2f548675-008d-4332-876c-108b0c7ab9c5,Album,Live,3469,Sia,567274
Cesium,1,2023,0,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979,Album,,292949,Dinos,1136202
Drill Fr 5,1,2020,1,6a2244c9-3122-454e-b83d-b23e2968884e,Single,,171998,Hamza,841407
Bon pied,1,2021,0,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Single,,13011,Soprano,627188
C’est pour vivre,2,1997,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,Compilation,198,Céline Dion,60087
Dynamite,2,2021,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
La même,1,2018,0,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
Batterie Faible,5,2016,0,71ff695e-896a-4043-aea4-93eadde08d09,Album,,9197980,Damso,4289606
Hey Boy,2,2020,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Soundtrack,3469,Sia,567274
Love to Lay,1,2019,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
Good Girl Gone Bad Live,2,2008,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Album,Live,564,Rihanna,520084
La Danse des Guirri,1,2012,0,9ff87295-bdfc-46fc-b605-456cc39d84ca,Single,,259729,Alonzo,627192
Too Good,1,2016,1,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
Unplugged,1,2003,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,,Compilation,892,Coldplay,555560
On s'promet,1,2016,0,a4ab6bb1-2b7e-4d5f-bad6-dcd6b6daa5d6,Album,,9930130,Djadja & Dinaz,3864820
Cold,1,2020,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
LA RUE,1,2023,2,71ff695e-896a-4043-aea4-93eadde08d09,Single,,9197980,Damso,4289606
BDLM VOL. 1,1,2024,0,2bd0c272-dd22-4395-8381-18fa2fa59f1e,Album,Mixtape/Street,13918545,Tiakola,5061175
"2015-04-19: Coachella Valley Music & Arts Festival, Indio, CA, USA",1,NA,0,ab2528d9-719f-4261-8098-21849222a0f2,Album,Live,310260,Stromae,828329
Imagine Dragons Sollos Focus Collection,1,NA,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Other,Compilation,416239,Imagine Dragons,1188385
At the Movies,1,1997,0,847e8a0c-cc20-4213-9e16-975515c2a926,EP,Compilation,198,Céline Dion,60087
Thinking ’Bout You,3,2017,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,,8706544,Dua Lipa,5250517
Happier,3,2018,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
Ma couleur,1,2010,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
The Re‐Up,9,2006,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
The Overdose,1,2014,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Album,DJ-mix,4050205,The Weeknd,856411
Drive,2,2025,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,Soundtrack,384236,Ed Sheeran,860349
"2017‐04‐15: Coachella Festival, Indio, CA, USA",1,2017,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Album,Live,75491,Lady Gaga,522177
A Little More,3,2025,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
Hard (The Remixes),1,2010,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,Remix,564,Rihanna,520084
After Hours 'til Dawn,1,2022,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Album,Live,4050205,The Weeknd,856411
Bangobang,1,2020,2,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Single,,13011,Soprano,627188
Elevator,1,2009,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
X&Y Live 2005,1,NA,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Pardon,1,2025,1,ab2528d9-719f-4261-8098-21849222a0f2,Single,,310260,Stromae,828329
Club Can’t Handle Me,5,2010,1,302bd7b9-d012-4360-897a-93b00c855680,Single,Soundtrack,542,David Guetta,572836
Millions,2,2021,1,6cad3ce5-6380-4594-a8da-ae7d273b683d,Single,,259467,Orelsan,789245
Awake Tonight,2,2026,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
One Kiss (remixes),4,2018,1,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Remix,8706544,Dua Lipa,5250517
Noir,1,2016,0,66ffca84-c76f-416b-9371-89ccb7bb9da6,Single,,4986771,OBOY,5686598
Mafana,1,2020,0,66ffca84-c76f-416b-9371-89ccb7bb9da6,EP,,4986771,OBOY,5686598
Down Low,1,2017,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
The Only EP,1,2017,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,EP,,8706544,Dua Lipa,5250517
Don’t Leave Me Alone (EDX Indian Summer remix),1,2018,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
YA HABIBI (REMIX Ramin Namdar),1,2022,1,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,Remix,4429712,GIMS,5263805
Horizon vertical,2,2020,0,062ab94e-b7a5-47a9-b3f4-cc1750c3f859,Album,,5175734,Vald,950572
The Slim Shady LP Snippet Tape,1,1998,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Mixtape/Street,13,Eminem,57633
I Can Only Imagine (remixes),1,2012,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Champion of the World,1,2019,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
Friend of Mine,4,2025,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,Soundtrack,564,Rihanna,520084
Let’s Love,4,2020,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
I’ll Be,2,2023,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,Soundtrack,198,Céline Dion,60087
"Tulum, México",1,2023,0,d6f204c1-ea79-4ad0-bac3-862faad14130,Single,,7365500,Josman,4816066
Destin,3,2019,0,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,Album,,5542343,Ninho,4847604
Shady Lane,1,2000,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
I Can’t Give You Anything But Love,1,2014,1,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,,75491,Lady Gaga,522177
Loose Change,9,2010,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,EP,,384236,Ed Sheeran,860349
Sucker for Pain,3,2016,2,012151a8-0f9a-44c9-997f-ebd68b5389f9,Single,Soundtrack,416239,Imagine Dragons,1188385
Live at Coachella 2017,1,2017,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,EP,Live,75491,Lady Gaga,522177
"What Now (Remixes, Pt. 2)",1,2013,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,Remix,564,Rihanna,520084
When Love Takes Over,11,2009,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
The Monster,2,2013,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
All Eyes on Me,1,2010,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Demain ça ira,3,2021,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Album,,1191615,Jul,2265158
Beautiful People (KAAZE Remix),1,2025,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
The Perfect Weeknd,1,2011,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Album,Mixtape/Street,4050205,The Weeknd,856411
The Hits & Unreleased 2,1,2004,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
En Y,1,2015,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
Ses 4 Premiers Albums,1,2011,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Album,Compilation,564,Rihanna,520084
Viva La Vida Demos,1,2008,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,,Demo,892,Coldplay,555560
VENI VIDI VICI,3,2024,0,10df38da-1292-4881-bd96-c6dfead3934b,Album,,4087782,Lacrim,859596
Lighter (MY PAL AL remix),2,2024,1,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Left My Heart In '83,1,2022,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
What You Want (Fcukers remix),1,2026,0,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,Single,Remix,1042268,Angèle,4807932
Call Out My Name,1,2018,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
Cockiness (Love It) (remix),1,2012,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,Remix,564,Rihanna,520084
Writer’s Block,1,2011,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Galway Girl (Martin Jensen remix),1,2017,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,Remix,384236,Ed Sheeran,860349
Little Lady,1,2011,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
Pepas (David Guetta remix),1,2021,1,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
G.U.Y.,2,2014,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,,75491,Lady Gaga,522177
The Greatest,3,2016,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
Tout ira bien,1,2022,1,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Single,,13011,Soprano,627188
iTunes Festival: London 2011,6,2011,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,EP,Live,892,Coldplay,555560
Je trouve pas le sommeil,1,2014,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
A New Day Has Come,4,2002,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Le Diable ne s'habille plus en Prada,1,2016,0,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Single,,13011,Soprano,627188
