radio,sng_id,ts,title,played_duration,artist_id,main_genre,year,dz_name,mbz_artist_id,sc_artist_id
Virgin Radio,1614228192,2022-11-04T04:35:41Z,La Quête,206,75491,,2019,PLK,55304866-1b79-4365-a6b1-961c95e9fc57,5096340
Vibration,1614510332,2018-10-24T16:30:47Z,Tout le monde (sauf toi),188,5542343,r&b,2018,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c,520084
Swigg,438868572,2022-08-27T21:47:59Z,Ce soir (feat. Alonzo),NA,4050205,pop,2022,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Champagne FM,14243666,2022-06-16T19:29:25Z,,7,384236,pop,2019,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
NRJ,1881236417,2023-01-18T14:36:03Z,Enemy (with JID) - from the series Arcane League of Legends,22,542,french_music,2018,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Champagne FM,711387642,2019-01-06T19:30:14Z,Tout le monde (sauf toi),13,384236,pop,2018,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Latina,1535046792,2022-02-22T20:17:24Z,,NA,4842061,alternative,2019,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Virgin Radio,1682954137,2019-04-04T23:27:42Z,DIE,137,4429712,latin_american_music,2018,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Wit FM,124606176,2022-09-26T04:27:03Z,,25,892,pop,2022,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Générations,1544258312,2019-10-18T04:28:19Z,,NA,4889156,pop,2022,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Champagne FM,95965912,2018-03-28T20:57:27Z,,159,1042268,pop,2022,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Générations,81247350,2022-08-29T12:24:57Z,Track 5,119,1191615,pop,2022,Maes,74def643-c770-470d-a0b5-21c0fa60069e,5278902
Champagne FM,1544258312,2022-04-02T12:32:10Z,Tee,198,1479842,hip_hop,2019,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d,789245
Swigg,1536650952,2020-01-19T18:42:25Z,,4,259467,pop,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Champagne FM,1738308487,2018-11-09T09:13:15Z,,173,892,french_music,2022,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814,3690398
FG,60978718,2023-04-19T23:28:29Z,,239,4429712,pop,2019,Tayc,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,5125715
Virgin Radio,14552280,2019-09-21T20:48:42Z,,151,416239,hip_hop,2022,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Swigg,4670273,2019-06-04T15:38:34Z,Toko Toko,NA,4050205,hip_hop,2019,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Chante France,579893412,2019-11-27T16:39:05Z,Bob Marley,227,259729,hip_hop,2022,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Hotmixradio Hits,1409072752,2018-06-28T22:16:58Z,Pookie,222,564,pop,2022,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
NRJ,1573406512,2023-03-26T17:36:59Z,"Amour, Haine et Danger",260,3469,pop,2023,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
RFM,585387212,2022-01-06T16:17:55Z,2step,247,171998,,2023,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b,859596
RTL2,694498192,2022-07-17T05:31:10Z,Shivers,NA,384236,pop,2023,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1,4814922
FG,471973842,2019-01-25T01:07:58Z,Démons,230,542,alternative,2019,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Fun Radio,1498546032,2023-04-24T15:56:58Z,,148,892,hip_hop,2023,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,4847604
FG,10092335,2018-08-10T02:06:58Z,La miss,161,4803754,pop,2022,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
kiss fm,1614226432,2020-01-27T05:56:14Z,Shivers,4,259467,pop,2019,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Skyrock,106733772,2019-03-07T10:51:44Z,Crazy What Love Can Do,NA,4050205,pop,2018,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926,60087
Virgin Radio,546875572,2018-03-31T13:47:52Z,My Universe,NA,4429712,french_music,2019,Damso,71ff695e-896a-4043-aea4-93eadde08d09,4289606
Beur FM,1614510332,2019-11-30T11:43:57Z,Coeur De Pirate,248,1519461,hip_hop,2022,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
kiss fm,1498546032,2019-07-29T13:15:13Z,Physical,NA,4803754,french_music,2022,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Swigg,1146475922,2022-10-12T14:06:42Z,,NA,259729,pop,2023,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Skyrock,1366461782,2022-08-15T01:57:00Z,New Rules,NA,4889156,latin_american_music,2018,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814,3690398
Alouette,1614228192,2019-09-04T09:16:26Z,,201,384236,rock,2019,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01,4843823
Hitwest,2027374417,2023-04-08T21:17:45Z,Best life,149,13011,french_music,2019,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
NRJ,1578173692,2022-05-18T13:26:27Z,,165,384236,hip_hop,2022,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Champagne FM,703496412,2023-03-29T06:11:00Z,,NA,416239,pop,2022,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a,6403312
kiss fm,1352360622,2022-05-02T18:00:57Z,,170,384236,pop,2022,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1,4814922
Fun Radio,1578183982,2022-06-29T16:46:19Z,PRENDS MA MAIN,189,416239,electronic,2023,PNL,da04991d-8e8a-43be-9892-1e6342a77410,1936284
Vibration,1614228192,2022-02-28T08:26:33Z,,89,455796,,2022,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Voltage FM,1645259512,2018-03-01T09:34:20Z,Save Your Tears,210,416239,rock,2022,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Champagne FM,1636501282,2020-03-02T08:32:49Z,,190,4050205,hip_hop,2022,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a,6403312
Swigg,354918041,2018-09-30T15:52:37Z,Hold My Hand,7,416239,pop,2023,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
NRJ,1567617182,2020-03-07T09:00:17Z,,NA,384236,r&b,2022,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Skyrock,581222402,2022-02-02T02:47:29Z,,NA,1412564,pop,2023,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c,520084
Hotmixradio Hits,1572268722,2019-11-15T18:03:42Z,La miss,NA,384236,latin_american_music,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Swigg,1674442347,2019-10-18T04:03:30Z,,NA,892,electronic,2022,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
Alouette,1809158027,2022-11-04T14:04:29Z,2step,225,4050205,pop,2022,Maes,74def643-c770-470d-a0b5-21c0fa60069e,5278902
Virgin Radio,1578183982,2018-08-22T05:57:02Z,L’enfer,150,4889156,pop,2023,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Hotmixradio Hits,1789701817,2022-05-05T07:48:08Z,Follow You,NA,542,hip_hop,2022,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
FG,1597741222,2022-08-31T02:00:22Z,Umbrella - Radio Edit,227,4429712,rock,2022,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,4847604
NRJ,1652682142,2022-09-29T03:27:31Z,,180,259729,pop,2020,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
Hotmixradio Hits,1366461822,2020-03-28T11:29:58Z,Sharks,199,542,hip_hop,2022,Tayc,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,5125715
RTL2,889837762,2019-10-25T06:10:03Z,Enemy - from the series Arcane League of Legends,134,1042268,pop,2019,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Ouï FM,659688492,2022-03-24T12:24:11Z,Maman ne le sait pas (feat. Niska),NA,1042268,pop,2022,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01,4843823
Alouette,1798370057,2022-11-10T12:24:58Z,,NA,1412564,hip_hop,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
kiss fm,832684092,2022-02-26T18:44:50Z,,NA,416239,pop,2023,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Wit FM,1535046792,2022-05-20T10:15:08Z,Hold My Hand,211,5175734,pop,2022,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
NRJ,673165762,2018-12-03T20:47:28Z,Libre,205,1042268,pop,2022,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Chérie FM,408868882,2018-11-24T16:19:21Z,,223,259467,edm,2019,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Contact FM,1072800342,2022-11-09T20:54:15Z,,NA,416239,alternative,2019,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Swigg,142986210,2019-09-12T23:45:48Z,,188,8706544,french_music,2018,Yanns,f4703541-0e73-411f-a5ff-dc8a0cb972ac,5795763
NRJ,658757872,2022-03-30T07:03:29Z,We Found Love,NA,384236,alternative,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Skyrock,546875592,2018-04-09T07:10:53Z,Tout le monde (sauf toi),8,12526056,french_music,2019,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Champagne FM,1076869502,2022-06-12T19:09:37Z,Champs-Élysées,366,259467,pop,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Voltage FM,1752612057,2022-10-10T13:43:13Z,,NA,416239,electronic,2018,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Chante France,1535046792,2018-08-08T00:24:28Z,CP_009_ Évidemment,6,4889156,hip_hop,2022,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
kiss fm,1881236417,2022-02-22T16:21:25Z,Just Dance,NA,75491,pop,2019,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
Swigg,538113022,2019-12-27T15:51:24Z,,NA,8909272,r&b,2023,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c,520084
Champagne FM,1123203302,2022-09-10T12:28:14Z,L’enfer,128,1042268,hip_hop,2022,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Contact FM,1682954137,2022-12-09T11:15:39Z,,NA,564,french_music,2023,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Skyrock,1927912687,2022-11-08T05:17:14Z,,169,13011,hip_hop,2022,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Champagne FM,62624910,2022-10-10T01:30:28Z,Baila,160,384236,pop,2022,Tayc,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,5125715
Voltage FM,871719912,2019-01-28T10:09:12Z,Track 5,188,4803754,hip_hop,2018,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Contact FM,552660162,2022-11-14T23:05:36Z,My Universe,168,3469,hip_hop,2019,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,4847604
Fun Radio,546875572,2023-05-22T20:56:27Z,,178,13011,alternative,2019,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Champagne FM,919441272,2022-10-21T10:18:48Z,VVS,176,5111084,pop,2023,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d,789245
Contact FM,546875592,2022-07-18T07:14:08Z,Bruxelles je t’aime,183,1042268,,2019,Gazo,dae7d996-38fe-4578-bf75-1e2510f522bb,5496198
Mouv',1738831217,2022-04-10T11:07:02Z,TDB,159,1042268,hip_hop,2023,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Voltage FM,1524818552,2020-01-11T12:06:15Z,Take My Breath - Extended Version,7,13011,french_music,2022,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01,4843823
Hotmixradio Hits,2196044807,2022-05-26T02:10:15Z,When Love Takes Over (feat. Kelly Rowland),4,4803754,hip_hop,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Mouv',1084245782,2020-04-18T17:46:57Z,,165,13962203,rock,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
kiss fm,710164362,2022-11-09T17:50:57Z,Passat,168,4050205,hip_hop,2022,Damso,71ff695e-896a-4043-aea4-93eadde08d09,4289606
Swigg,576851212,2022-03-04T15:52:10Z,,154,3469,pop,2018,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Skyrock,1442611562,2022-09-10T16:10:23Z,,149,4889156,french_music,2023,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Générations,581222402,2022-05-17T10:34:29Z,CP_009_ Évidemment,149,1042268,pop,2019,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Vibration,622552252,2022-09-05T10:55:31Z,Hold My Hand,194,542,alternative,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Skyrock,2040495467,2022-08-05T13:30:37Z,,NA,416239,,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Vibration,1578173692,2019-10-14T23:34:46Z,,139,4050205,r&b,2019,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Fun Radio,1614228192,2018-06-24T05:30:07Z,2step,159,10189104,electronic,2022,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a,2265158
Alouette,1366461822,2018-12-02T13:56:16Z,Le reste,9,384236,pop,2019,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d,789245
Skyrock,2043635577,2022-05-27T01:32:05Z,,218,892,hip_hop,2019,SDM,ee5acbd5-d291-4fe1-a06a-88060b131b77,5583003
NRJ,628330752,2022-01-29T11:13:05Z,,NA,892,hip_hop,2022,PNL,da04991d-8e8a-43be-9892-1e6342a77410,1936284
Champagne FM,1578173712,2022-03-26T19:05:06Z,,NA,4448630,pop,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
RTL2,14959854,2022-02-27T05:18:53Z,Suavemente,187,390,electronic,2022,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Skyrock,552660162,2019-03-30T17:22:49Z,Baby Don't Hurt Me,174,384236,pop,2018,Yanns,f4703541-0e73-411f-a5ff-dc8a0cb972ac,5795763
Wit FM,1420768152,2019-06-23T07:52:25Z,,201,564,hip_hop,2022,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
kiss fm,1927912687,2023-02-18T19:25:18Z,,203,4050205,hip_hop,2019,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,5250517
Hotmixradio Hits,516060182,2018-09-17T23:41:27Z,Amour toujours,NA,259729,pop,2022,Dinos,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979,1136202
RFM,1647498072,2022-08-25T15:27:15Z,Viva La Vida,NA,8873540,pop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Alouette,471973842,2022-10-15T17:44:31Z,Shape of You,187,4050205,pop,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Chérie FM,658757872,2022-07-09T17:32:05Z,,182,259467,alternative,2022,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Hotmixradio Hits,924615,2019-01-21T21:01:07Z,Toko Toko,NA,416239,electronic,2023,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Skyrock,114811546,2019-11-18T16:01:40Z,Bang My Head (feat. Sia & Fetty Wap),145,892,pop,2019,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9,1180989
Ouï FM,136889408,2022-07-09T09:11:28Z,MAINTENANT,184,892,alternative,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
RTL2,1524818552,2022-05-20T12:42:51Z,,200,390,french_music,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Hotmixradio Hits,1555331592,2018-03-22T15:03:45Z,,243,5542343,hip_hop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Contact FM,1480707722,2018-07-20T20:28:14Z,Nue,158,384236,pop,2023,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Vibration,1927912687,2018-09-25T08:03:02Z,Libre,227,416239,hip_hop,2022,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Mouv',709341732,2022-02-18T15:14:36Z,Dégaine (feat. Damso),NA,542,hip_hop,2020,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
NRJ,579892872,2018-10-14T04:44:13Z,My Universe,NA,416239,r&b,2022,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
RTL2,431467462,2022-03-28T11:00:52Z,Tuba Life,178,564,pop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Skyrock,659688492,2023-01-03T11:20:08Z,Shallow,173,3469,hip_hop,2019,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Mouv',1544258312,2019-08-08T10:07:35Z,,166,3469,alternative,2022,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
Beur FM,96092440,2022-09-12T07:57:47Z,Jefe,192,13011,pop,2022,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Vibration,1536491052,2022-06-19T09:42:12Z,Just Dance,170,75491,pop,2023,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b,4873189
Wit FM,814623142,2019-10-07T12:49:24Z,Sharks,13,1191615,hip_hop,2020,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Chante France,1746394347,2022-07-14T18:37:06Z,Le classico organisé,192,416239,pop,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Swigg,1110605242,2022-02-02T23:30:47Z,Room 69,177,10189104,hip_hop,2022,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Wit FM,1647498072,2018-07-19T09:22:00Z,Dreams (feat. Lanie Gardner),158,75491,hip_hop,2019,Maes,74def643-c770-470d-a0b5-21c0fa60069e,5278902
Mouv',106506520,2018-03-24T22:10:56Z,Forrest,166,4842061,hip_hop,2022,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a,6403312
Alouette,456011702,2019-11-03T09:25:12Z,,NA,10189104,hip_hop,2022,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62,522394
Virgin Radio,579893412,2022-11-17T23:04:43Z,Jefe,NA,8909272,hip_hop,2023,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Swigg,639735672,2018-12-07T13:50:18Z,,239,310260,,2022,Nekfeu,d721866d-5640-44ee-87f7-23dd062abd8a,900257
Beur FM,1809158097,2018-04-14T19:52:33Z,,223,1191615,pop,2022,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,4847604
RFM,1572268722,2023-01-02T02:59:36Z,Gâchette,186,892,pop,2019,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
NRJ,1509930802,2022-02-09T04:56:31Z,,NA,542,pop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Skyrock,553056592,2022-12-17T20:16:33Z,,NA,542,pop,2019,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d,789245
Wit FM,700948842,2020-04-04T17:07:25Z,Symphony,180,5542343,rock,2018,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Mouv',1498546032,2022-04-11T02:12:38Z,,NA,13011,pop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
kiss fm,710164362,2019-10-05T05:14:12Z,,168,310260,pop,2022,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b,859596
Virgin Radio,1682954137,2023-03-23T14:02:23Z,,211,1042268,hip_hop,2019,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Champagne FM,1400849492,2018-04-16T14:22:49Z,Mapessa (feat. Tiakola),NA,416239,hip_hop,2019,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9,1180989
Champagne FM,1823582847,2019-01-23T09:44:51Z,,5,10189104,pop,2019,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d,789245
Voltage FM,1247777092,2022-09-09T13:58:13Z,Toko Toko,209,75491,hip_hop,2022,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01,4843823
kiss fm,1535046792,2018-04-13T02:03:46Z,Symphony,NA,542,hip_hop,2023,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Wit FM,2104287777,2022-09-24T09:32:28Z,1+1 (feat. Amir) [Banx & Ranx Remix],NA,75491,r&b,2023,Zola,3134d99c-a372-424a-9f65-d2dacfdccaba,1345896
Skyrock,1614228172,2022-01-18T08:06:23Z,1+1 (feat. Amir) - Banx & Ranx Remix,11,259467,pop,2018,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Contact FM,889837762,2019-02-11T06:22:57Z,CP_009_ Évidemment,190,416239,hip_hop,2022,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
Contact FM,1110605242,2022-09-10T19:39:30Z,Pas là - Bonus track - édition Aube,152,1042268,hip_hop,2018,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d,789245
Wit FM,1759559587,2019-06-02T03:55:29Z,Stay,165,1042268,alternative,2018,Leto,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,5468234
Mouv',1535046792,2019-12-18T09:42:51Z,,NA,4889156,rock,2022,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a,6403312
Champagne FM,1662709912,2022-09-08T13:48:29Z,,176,4803754,electronic,2023,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Skyrock,1614510332,2019-07-31T21:05:25Z,Bad Habits,3,564,latin_american_music,2018,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
FG,546875592,2022-08-31T11:17:41Z,1+1 (feat. Amir) - Banx & Ranx Remix,NA,542,hip_hop,2022,Tiakola,2bd0c272-dd22-4395-8381-18fa2fa59f1e,5061175
Contact FM,511840342,2018-06-29T04:13:12Z,,170,75491,pop,2022,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,4847604
Skyrock,408868872,2022-01-11T05:21:48Z,CP_009_ Évidemment,NA,75491,hip_hop,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Contact FM,13529565,2019-07-17T15:34:06Z,,NA,390,hip_hop,2019,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Skyrock,1718052197,2022-07-17T15:45:28Z,L’enfer,NA,542,r&b,2018,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Skyrock,1809158097,2022-12-03T17:14:45Z,Enemy - from the series Arcane League of Legends,149,384236,pop,2023,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
RFM,126024505,2022-10-07T12:15:28Z,VVS,225,4050205,hip_hop,2022,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Fun Radio,2181984837,2019-07-14T08:30:30Z,,186,542,pop,2022,Gazo,dae7d996-38fe-4578-bf75-1e2510f522bb,5496198
Swigg,1614510332,2022-04-26T08:08:14Z,Sharks,228,892,edm,2023,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Swigg,1790984457,2023-01-19T00:37:16Z,,209,8909272,french_music,2022,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Fun Radio,139470657,2019-07-22T02:57:10Z,,NA,4448630,hip_hop,2022,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,5250517
Générations,1535046792,2020-03-07T10:57:46Z,,NA,1042268,alternative,2018,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,4847604
Virgin Radio,11747920,2019-03-31T08:37:43Z,Bruxelles je t’aime,247,4889156,french_music,2020,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Swigg,1544258312,2019-08-05T06:56:39Z,,196,1042268,pop,2018,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Mouv',7657666,2022-01-12T04:23:23Z,,NA,10189104,pop,2022,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Virgin Radio,1493744432,2019-12-26T14:49:23Z,Forrest,NA,4429712,pop,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Wit FM,4633623,2023-05-01T02:32:51Z,,170,542,pop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Chérie FM,1674140657,2022-11-03T02:47:23Z,,249,542,r&b,2022,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Alouette,125816475,2018-07-25T20:27:45Z,,163,4803754,alternative,2022,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a,2265158
Générations,1636501282,2019-02-08T17:23:57Z,Trop beau,NA,892,hip_hop,2018,PNL,da04991d-8e8a-43be-9892-1e6342a77410,1936284
NRJ,546875592,2019-11-30T13:30:23Z,J'ai tout su,209,8909272,pop,2022,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
Voltage FM,1372185412,2022-06-21T05:04:12Z,Wrecked,217,384236,pop,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Contact FM,2004920127,2019-08-08T08:42:52Z,My Universe,NA,542,electronic,2022,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b,4873189
NRJ,1428855422,2018-11-06T00:17:35Z,,NA,1042268,pop,2019,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b,4873189
Voltage FM,1535046792,2022-10-06T03:04:05Z,L’enfer,134,384236,electronic,2022,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
RFM,1798370057,2019-08-21T10:02:59Z,,NA,416239,alternative,2019,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Fun Radio,1685068157,2022-08-28T14:44:32Z,Shivers,NA,14621667,alternative,2022,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
RFM,544024242,2022-11-29T08:18:50Z,Take My Breath,184,75491,pop,2022,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
